,username,tweet_content,n_favorites,timestamp,mentions
0,proespanyol,"Pues si es cierto, me parece una broma de mal gusto #rcde https://t.co/H0UL9l93rv",0,Sat Apr 30 23:37:22 +0000 2022,[]
1,RcdeOvunque,RT @OldRcd: Presentaciones de las alineaciones de la final de la UEFA CUP que se disputó ante el Sevilla en Glasgow en la temporada 06/07..…,0,Sat Apr 30 23:28:04 +0000 2022,['OldRcd']
2,Tindef91,"RT @Juvenil1991: Siempre supimos que el único pilar inquebrantable de nuestro Club, somos su fiel e incansable afición.

Quienes siempre de…",0,Sat Apr 30 23:27:57 +0000 2022,['Juvenil1991']
3,DonTxingurri,RT @OldRcd: Presentaciones de las alineaciones de la final de la UEFA CUP que se disputó ante el Sevilla en Glasgow en la temporada 06/07..…,0,Sat Apr 30 23:12:39 +0000 2022,['OldRcd']
4,sergiorello3,RT @SBlanquia: Quien te ha visto y quien te ve. #RCDE https://t.co/D6tztE0r6d,0,Sat Apr 30 23:11:06 +0000 2022,['SBlanquia']
5,OnlyPerico,RT @SweetLu10: A ver si os enteráis algunos de una vez que sin @RaulDeTomas9 seríamos colistas. #rcde,0,Sat Apr 30 23:07:28 +0000 2022,"['SweetLu10', 'RaulDeTomas9']"
6,tomjosespirall,"RT @pericos_marca: 🚨 @EblanES4 pide que alguien del club explique en las próximas horas el rumbo que tomará la entidad.

👇 ¡No te lo pierda…",0,Sat Apr 30 23:06:41 +0000 2022,"['pericos_marca', 'EblanES4']"
7,McFoonzo,"Me veo las 4 últimas jornadas con el tío de la 🧢 en el banquillo otra vez. 🤦
#RCDE https://t.co/55SLxL6Dfg",1,Sat Apr 30 23:05:20 +0000 2022,[]
8,jaume83162777,"RT @deharojavier61: ⚠️⚠️ @TIEMPODESPANYOL Ahora es muy fácil ""enterrar"" a Vicente Moreno y a Rufete cuando ya están muertos. Lo difícil era…",0,Sat Apr 30 23:05:18 +0000 2022,"['deharojavier61', 'TIEMPODESPANYOL']"
9,samuelruete,"RT @danimonti77: Espero que la gente acuda el domingo, hay que expresar nuestro malestar, sabemos qué es complicado cuando la prensa, Curva…",0,Sat Apr 30 23:04:45 +0000 2022,['danimonti77']
10,andreuarbona,RT @deharojavier61: ⚠️⚠️ @TIEMPODESPANYOL Por favor Presidente ÉCHELOS A TODOS!!! Este club @RCDEspanyol y la afición no se merecen este es…,0,Sat Apr 30 22:56:00 +0000 2022,"['deharojavier61', 'TIEMPODESPANYOL', 'RCDEspanyol']"
11,arnaubr83,"RT @tehubriego: @arnaubr83 hacéis lo que podéis, pero dais lo que no da el #RCDE, ilusión y orgullo.
Tenéis más ambición que en todo el @RC…",0,Sat Apr 30 22:54:30 +0000 2022,"['tehubriego', 'arnaubr83']"
12,elenacercos,RT @SBlanquia: Quien te ha visto y quien te ve. #RCDE https://t.co/D6tztE0r6d,0,Sat Apr 30 22:52:42 +0000 2022,['SBlanquia']
13,samuelruete,"RT @oscarriutort: Hoy debe ser cesado Rufete y cerrar esta semana un director deportivo de nivel, que empiece a planificar la limpieza de l…",0,Sat Apr 30 22:49:21 +0000 2022,['oscarriutort']
14,viicchh,La cara de Mao sin entender todavía que ha pasado expresa PERFECTAMENTE la situación de la broma de club ahora repr… https://t.co/4m9nvJWxt2,0,Sat Apr 30 22:48:46 +0000 2022,[]
15,OnlyPerico,El problema es RDT? No. El problema es que hay gente que cree que RDT es el problema. Sois el peor enemigo del… https://t.co/Cgcq8aoxEL,8,Sat Apr 30 22:48:43 +0000 2022,[]
16,Claudiet71,El sueño de @qiglesias. #rcde https://t.co/5Rkih6HgrG,1,Sat Apr 30 22:43:33 +0000 2022,['qiglesias']
17,LRos10,"Para fichar a Cannavaro, me quedo con Luis, si esto va de experimentos prefiero el que siente los colores antes que… https://t.co/7w8rrp0i8l",3,Sat Apr 30 22:42:55 +0000 2022,[]
18,ToniCamposAlos,"RT @Futbolyrcde: Me hace gracia esa gente que dice ""contra el Madrid no metéis la pierna"", como si la hubiéramos metido contra el Rayo o el…",0,Sat Apr 30 22:40:06 +0000 2022,['Futbolyrcde']
19,VallsVallspere,"RT @Jorge18994756: En días como hoy echo de menos a este tipo, Fernando Lara, el único proyecto deportivo con cara y ojos que ha tenido el…",0,Sat Apr 30 22:37:35 +0000 2022,['Jorge18994756']
20,jmhd73,"Para los que se les llena la boca, @RCDEspanyol gano al @realmadrid en la ida. #rcde",0,Sat Apr 30 22:36:40 +0000 2022,"['RCDEspanyol', 'realmadrid']"
21,maariaanp,RT @AlexPerezEsc: Las sensaciones de este final de temporada son terribles. Las imágenes que deja este partido pueden hacer mucho daño. No…,0,Sat Apr 30 22:32:53 +0000 2022,['AlexPerezEsc']
22,jmolas,El #RCDE tiene el décimo presupuesto de la liga y con Vicente Moreno ha conseguido la increible cifra de 8 puntos d… https://t.co/afjSDxM259,2,Sat Apr 30 22:31:10 +0000 2022,[]
23,rafatega21,@Isaaki09 @RCDEspanyol Con los ojos cerrados lo cambio a pelo🙏🏻 #rcde,1,Sat Apr 30 22:30:58 +0000 2022,"['Isaaki09', 'RCDEspanyol']"
24,maariaanp,"RT @josercde: No sé si Alavés y Levante llegarán a tiempo de salvarse, pero lo que está claro es que, de no ser así, bajarán con dignidad.…",0,Sat Apr 30 22:30:51 +0000 2022,['josercde']
25,DANI_BDV,"RT @deharojavier61: ⚠️⚠️⚠️ UH @TIEMPODESPANYOL Noticias desde China y de nuestro compañero @TorinoPedro 
👉 Fabio Cannavaro nuevo entrenador…",0,Sat Apr 30 22:30:16 +0000 2022,"['deharojavier61', 'TIEMPODESPANYOL', 'TorinoPedro']"
26,Marcosarge9,"RT @qiglesias: Si la salvación está en 39 puntos, el #rcde  está salvado. Si se necesita un punto más... ya tengo mis dudas. @tjcope",0,Sat Apr 30 22:25:16 +0000 2022,"['qiglesias', 'tjcope']"
27,CowardHell,@terrats55 @Rastar_Group  CHEN espabila que pareces un becario @RCDEspanyol #rcde #rufetegohome,0,Sat Apr 30 22:25:13 +0000 2022,"['terrats55', 'Rastar_Group', 'RCDEspanyol']"
28,Marcosarge9,Ojo que el #rcde no sude sangre para mantenerse en primera. Si mañana gana el Granada estará a solo 6 puntos de des… https://t.co/FMBG2K8l8I,0,Sat Apr 30 22:24:13 +0000 2022,[]
29,PUTIN_Genocida,"Real madrid Cibeles Ancelotti 35 ligas 

El madrid empieza las ligas con los 6 puntos del #rcde ⬜️ 🟦 https://t.co/lDxomB1KhC",1,Sat Apr 30 22:23:12 +0000 2022,[]
30,Elyyvalientee,"RT @Futbolyrcde: Me hace gracia esa gente que dice ""contra el Madrid no metéis la pierna"", como si la hubiéramos metido contra el Rayo o el…",0,Sat Apr 30 22:17:37 +0000 2022,['Futbolyrcde']
31,Cleyber_5,"Loveme, Soy nuevo aca 👻
#DiaDelNino #HalaMadridYNadaMas #RealMadridEspanyol #felizdiadelnino… https://t.co/XHqVhBv2Hr",2,Sat Apr 30 22:16:48 +0000 2022,[]
32,Solenoide14,Camiseta (Pack de 3)... https://t.co/dNOiD2AsT9 #HalaMadrid #CAMPEON35 #VivaLaVida504 #rcde #Liga35,0,Sat Apr 30 22:16:33 +0000 2022,[]
33,jmolas,"Dicho de otro modo: Vicente Moreno de 108 puntos posibles ha conseguido 14. Es decir, por cada punto que consigue p… https://t.co/crKhJyob8K",2,Sat Apr 30 22:16:25 +0000 2022,[]
34,jugaponce,"RT @Futbolyrcde: Me hace gracia esa gente que dice ""contra el Madrid no metéis la pierna"", como si la hubiéramos metido contra el Rayo o el…",0,Sat Apr 30 22:11:26 +0000 2022,['Futbolyrcde']
35,jugaponce,"RT @meca_josea: La vergüenza de hoy es la habitual. Ya forma parte de la identidad de este equipo, especialmente jugando fuera de casa y es…",0,Sat Apr 30 22:07:13 +0000 2022,['meca_josea']
36,Cuccioli1991,"RT @Juvenil1991: Siempre supimos que el único pilar inquebrantable de nuestro Club, somos su fiel e incansable afición.

Quienes siempre de…",0,Sat Apr 30 22:03:24 +0000 2022,['Juvenil1991']
37,RCDE1991,"RT @Juvenil1991: Siempre supimos que el único pilar inquebrantable de nuestro Club, somos su fiel e incansable afición.

Quienes siempre de…",0,Sat Apr 30 22:03:14 +0000 2022,['Juvenil1991']
38,Orgullo_Perico,"@SBlanquia Hemos perdido el alma, la esencia y el señorío de Sarria y Montjuic 😞😢 Muy mal gestionados a distancia p… https://t.co/LEPq91qwtA",5,Sat Apr 30 21:59:40 +0000 2022,['SBlanquia']
39,blancblau,@MGD28RCDE @JOSEPCARMONAPER @WeAreRCDE En todos los vestuarios hay problemas. En todos. Si tienes 25 fichas y juega… https://t.co/igd5YAMGtD,0,Sat Apr 30 21:59:39 +0000 2022,"['MGD28RCDE', 'JOSEPCARMONAPER', 'WeAreRCDE']"
40,gabrielturmo,"Bueno, somos el único equipo catalán que ha ganado en casa al actual campeón de Liga! Força Gran #RCDE 
Fets!!… https://t.co/pddG0kFmxA",2,Sat Apr 30 21:57:15 +0000 2022,[]
41,JessExposito3,RT @Souvlaki23: Ya podía Puado presionar en el campo igual que lo hizo para su subida de sueldo... #RCDE,0,Sat Apr 30 21:53:01 +0000 2022,['Souvlaki23']
42,MGD28RCDE,RT @hectorfarcia: Si RDT se ha ido a abrazar con los jugadores del RM y Ancelotti se puede ir a tomar por saco porque primero va el Espanyo…,0,Sat Apr 30 21:52:59 +0000 2022,['hectorfarcia']
43,JessExposito3,RT @diexpo: Vicente Moreno 14 puntos de 108 como visitante en primera división. Por favor @RCDEspanyol sacad a semejante inútil de nuestro…,0,Sat Apr 30 21:52:48 +0000 2022,"['diexpo', 'RCDEspanyol']"
44,jugaponce,RT @que_hablo: @ortizkelvin95 @alanrcde1900 @car2304 @aagulla_espn Por eso el #rcde es uno de los 3 equipos que ha podido ganar al Madrid,0,Sat Apr 30 21:50:41 +0000 2022,"['que_hablo', 'ortizkelvin95', 'alanrcde1900', 'car2304', 'aagulla_espn']"
45,thelastsanglier,@GorkaRcde Es un zero motivador. Hace a todos los jugadores aún más malos. #rcde,3,Sat Apr 30 21:50:20 +0000 2022,['GorkaRcde']
46,jugaponce,"@proespanyol Noooooo , el q lo afirma dijo en su programa q el empate en el Bernabéu estaba ""firmado""...hace 3 sema… https://t.co/sP7HbOCnR8",0,Sat Apr 30 21:49:55 +0000 2022,['proespanyol']
47,Javi85785358,@ElDabyz Buah..... No te queda mierda por tragar.... Bienvenido al @RCDEspanyol #rcde,3,Sat Apr 30 21:48:48 +0000 2022,"['ElDabyz', 'RCDEspanyol']"
48,xtorredeflot,"RT @javifv1993: Fuentes internas del club, me informan que todos los pericos estamos HASTA LOS COJONES #RCDE",0,Sat Apr 30 21:47:08 +0000 2022,['javifv1993']
49,JessExposito3,"RT @oscarasen: Aviso, Catoira y Cannavaro es peor que Rufete y Vicente Moreno. Ahora haced lo que os pase por los cojones! #rcde",0,Sat Apr 30 21:44:47 +0000 2022,['oscarasen']
50,jugaponce,"RT @oscarasen: Aviso, Catoira y Cannavaro es peor que Rufete y Vicente Moreno. Ahora haced lo que os pase por los cojones! #rcde",0,Sat Apr 30 21:42:57 +0000 2022,['oscarasen']
51,jugaponce,"@oscarasen Lo próximo Koeman de entrenador y Abelardo de DD ...y la vuelta de Roger Guash. 
Y q Chen venda el club… https://t.co/trAD2Nsgzg",2,Sat Apr 30 21:42:54 +0000 2022,['oscarasen']
52,vcb1977,"Si tuvieses que decidirte entre la continuidad de V.M. o de R.D.T., 

¿porqué dejarías a V.M. acabar la temporada?
#RCDE",2,Sat Apr 30 21:42:33 +0000 2022,[]
53,chollosnautica,LUCKY Portátil Sonar... https://t.co/FAyrW78XCb #HalaMadrid #CAMPEON35 #VivaLaVida504 #rcde #Liga35,0,Sat Apr 30 21:41:30 +0000 2022,[]
54,rafatega21,@deharojavier61 @TIEMPODESPANYOL @TorinoPedro @RCDEspanyol 🤦🏻‍♂️ cadavez peor 😔 #rcde,1,Sat Apr 30 21:40:48 +0000 2022,"['deharojavier61', 'TIEMPODESPANYOL', 'TorinoPedro', 'RCDEspanyol']"
55,Albertopg1980,Que fácil es acertar lo que va a hacer el @RCDEspanyol #RCDE https://t.co/S9g1E8fg2I,2,Sat Apr 30 21:40:20 +0000 2022,['RCDEspanyol']
56,ferro186,"@FVU42898196 De ser cierto es para estar muy preocupado! Al menos el 🇮🇹 conoce la liga y habla 🇪🇦😬
Que pocas veces… https://t.co/uykjfgkCbh",0,Sat Apr 30 21:39:34 +0000 2022,['FVU42898196']
57,Jorge18994756,"En días como hoy echo de menos a este tipo, Fernando Lara, el único proyecto deportivo con cara y ojos que ha tenid… https://t.co/JnyTEVcHiJ",182,Sat Apr 30 21:39:12 +0000 2022,[]
58,SandraMoralesBO,"Escucha esto es muy importante

#Biblia #Jesus
#RicardoClaurePeñaloza
#SinfoniasCelestiales #Profecias… https://t.co/dzfJOC2wIK",0,Sat Apr 30 21:38:57 +0000 2022,[]
59,Alborocio,"RT @tehubriego: @arnaubr83 hacéis lo que podéis, pero dais lo que no da el #RCDE, ilusión y orgullo.
Tenéis más ambición que en todo el @RC…",0,Sat Apr 30 21:38:56 +0000 2022,"['tehubriego', 'arnaubr83']"
60,EspigaIsidre,"RT @tehubriego: @arnaubr83 hacéis lo que podéis, pero dais lo que no da el #RCDE, ilusión y orgullo.
Tenéis más ambición que en todo el @RC…",0,Sat Apr 30 21:37:57 +0000 2022,"['tehubriego', 'arnaubr83']"
61,goalkeapper,"RT @lagradaonline: 🗞 'URGEN CAMBIOS' 🗞

🔵 La crónica de la derrota en el Bernabéu (4-0)
⚪ Las palabras de Vicente Moreno
🔵 El Espanyol no s…",0,Sat Apr 30 21:32:21 +0000 2022,['lagradaonline']
62,ConguiLH,"RT @peric65: Vicente Moreno cogiendo de la pechera a RDT increíble todo, vergüenza ajena @RCDEspanyol #RCDE fuera ya toda esta chusma del e…",0,Sat Apr 30 21:32:17 +0000 2022,"['peric65', 'RCDEspanyol']"
63,piupiu1900,Despues de esta verguenza de partido te salen con que suena cannavaro para el banquillo. Acaso es 28 de diciembre???. #rcde #RCDEspanyol,14,Sat Apr 30 21:32:13 +0000 2022,[]
64,blancblau,"@ahivalostia @DavidReyes85_ Quizá lo que hay que sumar son los salarios de los que no aportan, e incluso restan, y… https://t.co/jyXz73WgSn",2,Sat Apr 30 21:32:08 +0000 2022,"['ahivalostia', 'DavidReyes85_']"
65,JessExposito3,"RT @tehubriego: @arnaubr83 hacéis lo que podéis, pero dais lo que no da el #RCDE, ilusión y orgullo.
Tenéis más ambición que en todo el @RC…",0,Sat Apr 30 21:31:18 +0000 2022,"['tehubriego', 'arnaubr83']"
66,AllenAndrade2,"RT @Futbolyrcde: Me hace gracia esa gente que dice ""contra el Madrid no metéis la pierna"", como si la hubiéramos metido contra el Rayo o el…",0,Sat Apr 30 21:30:58 +0000 2022,['Futbolyrcde']
67,JessExposito3,"RT @eletaniasgabino: Jugando al trote cochinero, sin profundidad y con fragilidad defensiva, un lustro de estos saldrá bien, ya lo verás!
#…",0,Sat Apr 30 21:30:57 +0000 2022,['eletaniasgabino']
68,VallsVallspere,RT @SBlanquia: Quien te ha visto y quien te ve. #RCDE https://t.co/D6tztE0r6d,0,Sat Apr 30 21:30:25 +0000 2022,['SBlanquia']
69,juanluisjt,"RT @pericoquevola: 🔮 Twitter haz tu magia 

#RCDE https://t.co/6tz9L3Vei6",0,Sat Apr 30 21:29:42 +0000 2022,['pericoquevola']
70,SDEspanyol,"RT @tehubriego: @arnaubr83 hacéis lo que podéis, pero dais lo que no da el #RCDE, ilusión y orgullo.
Tenéis más ambición que en todo el @RC…",0,Sat Apr 30 21:29:28 +0000 2022,"['tehubriego', 'arnaubr83']"
71,SantiDomGa,"Lo siento, pero RDT no se toca. Lo que necesita es un entrenador que le exija y un equipo que le acompañe. Venderlo… https://t.co/G59xGrbWm8",20,Sat Apr 30 21:26:26 +0000 2022,[]
72,Pericosvoladors,"RT @jugaponce: @PEAH_oficial @eletaniasgabino Pues un periodista d referencia lleva días hablando solo de eso en su programa,dañando la ima…",0,Sat Apr 30 21:25:42 +0000 2022,"['jugaponce', 'PEAH_oficial', 'eletaniasgabino']"
73,Pericosvoladors,RT @jugaponce: Te has lucido...@Pericosvoladors #rcde cuánto daño al club.,0,Sat Apr 30 21:25:33 +0000 2022,"['jugaponce', 'Pericosvoladors']"
74,Jorge18994756,El #rcde de Mr. Chen. https://t.co/AkiXWG6ZRs,1,Sat Apr 30 21:25:16 +0000 2022,[]
75,JessExposito3,RT @Pericosvoladors: @OrgulloRCDE @JessExposito3 @SDGPerico @RAEinforma @Fundeu Pues mirar la asistencia en la grada Canito y la ausencia d…,0,Sat Apr 30 21:25:05 +0000 2022,"['Pericosvoladors', 'OrgulloRCDE', 'JessExposito3', 'SDGPerico', 'RAEinforma', 'Fundeu']"
76,Pericosvoladors,"RT @diexpo: Lo peor de todo, es que si nos hubiesen hecho falta los puntos para salvar la categoría, nos hubiesen metido 4 igual. Estamos e…",0,Sat Apr 30 21:24:23 +0000 2022,['diexpo']
77,JulioMe08096934,"@RicardoClaureP Siempre Dios te cuida
#Biblia #Jesus
#RicardoClaurePeñaloza
#SinfoniasCelestiales #Profecias… https://t.co/gHFhnX3PjD",0,Sat Apr 30 21:24:19 +0000 2022,['RicardoClaureP']
78,Pericosvoladors,@OrgulloRCDE @JessExposito3 @SDGPerico @RAEinforma @Fundeu Pues mirar la asistencia en la grada Canito y la ausenci… https://t.co/EILa7N3Thz,3,Sat Apr 30 21:24:08 +0000 2022,"['OrgulloRCDE', 'JessExposito3', 'SDGPerico', 'RAEinforma', 'Fundeu']"
79,nacho_rcde,"RT @camarada2rcde: Por el bien del #rcde tendríamos que hacer todos(directiva,cuerpo tecnico,jugadores y afición) un esfuerzo y parar está…",0,Sat Apr 30 21:22:07 +0000 2022,['camarada2rcde']
80,CarlesComa,"Hay dias que ser peric@ es un puto martirio, pero al final da lo mismo, porque allí estaremos mientras nos aguante… https://t.co/yzfsQKrAWo",16,Sat Apr 30 21:21:57 +0000 2022,[]
81,carlosvaps,"RT @lagradaonline: 🗞 'URGEN CAMBIOS' 🗞

🔵 La crónica de la derrota en el Bernabéu (4-0)
⚪ Las palabras de Vicente Moreno
🔵 El Espanyol no s…",0,Sat Apr 30 21:21:30 +0000 2022,['lagradaonline']
82,engara13,"RT @RCDEspanyol: 🔮 𝗖𝗢𝗡𝗖𝗨𝗥𝗦𝗢 @Reale_Seguros | 🥁 Sorteamos un pantalón de entrenamiento #RCDE: 

🤔 ¿Recuerdas el partido el #RealMadridEspany…",0,Sat Apr 30 21:20:13 +0000 2022,"['RCDEspanyol', 'Reale_Seguros']"
83,jugaponce,"Éramos pocos y parió la abuela #rcde . Rufete,Moreno,Durán, guerra entre periodistas pericos. Y ahora  exclusiva ""M… https://t.co/NV9wG8Dfh8",16,Sat Apr 30 21:20:04 +0000 2022,[]
84,lagradaonline,"🗞 'URGEN CAMBIOS' 🗞

🔵 La crónica de la derrota en el Bernabéu (4-0)
⚪ Las palabras de Vicente Moreno
🔵 El Espanyol… https://t.co/isLVQ2PjLK",31,Sat Apr 30 21:20:00 +0000 2022,[]
85,JordiRcde1900,La tontita del día. #rcde https://t.co/W2R04TZbe0,1,Sat Apr 30 21:19:05 +0000 2022,[]
86,pericoquevola,"🫳 “Quieres morir?”

#RCDE https://t.co/hyNHGPkNc7",40,Sat Apr 30 21:17:28 +0000 2022,[]
87,JessExposito3,"RT @jugaponce: @JessExposito3 @JoseLui38700088 @Acrobata_Gatuno @DonoSg1972 Desafección.1 d los máximos responsables, estuve 3 años sin abo…",0,Sat Apr 30 21:17:03 +0000 2022,"['jugaponce', 'JessExposito3', 'JoseLui38700088', 'Acrobata_Gatuno', 'DonoSg1972']"
88,Solenoide14,Chándal Clásico Con ... https://t.co/P0ZpkBuHgG #HalaMadrid #CAMPEON35 #VivaLaVida504 #rcde #Liga35,1,Sat Apr 30 21:16:31 +0000 2022,[]
89,oscarasen,"Aviso, Catoira y Cannavaro es peor que Rufete y Vicente Moreno. Ahora haced lo que os pase por los cojones! #rcde",9,Sat Apr 30 21:16:04 +0000 2022,[]
90,jugaponce,"@JessExposito3 @JoseLui38700088 @Acrobata_Gatuno @DonoSg1972 Desafección.1 d los máximos responsables, estuve 3 año… https://t.co/wSCtrpYLk0",2,Sat Apr 30 21:15:46 +0000 2022,"['JessExposito3', 'JoseLui38700088', 'Acrobata_Gatuno', 'DonoSg1972']"
91,SweetLu10,"@JessExposito3 @RaulDeTomas9 Yo prefiero a un RdT pasándose de frenada que a otros que están ya ""jubilados"", pegánd… https://t.co/9VnI6yVv7j",10,Sat Apr 30 21:14:00 +0000 2022,"['JessExposito3', 'RaulDeTomas9']"
92,Javi85785358,"Novoa!!!! Novoa!!!!! Recordaros que Novoa solo necesitaba hacer un punto en las últimas jornadas .... Si, estoy con… https://t.co/oug01uPbPq",0,Sat Apr 30 21:10:30 +0000 2022,[]
93,Susireiki,"RT @josepmonperico: A este paso acabaremos pidiendo autógrafos y selfis. Un poquito de dignidad por favor que salimos a regalo por gol. ""Or…",0,Sat Apr 30 21:09:39 +0000 2022,['josepmonperico']
94,camarada2rcde,"Por el bien del #rcde tendríamos que hacer todos(directiva,cuerpo tecnico,jugadores y afición) un esfuerzo y parar… https://t.co/suQg6IDMpb",16,Sat Apr 30 21:09:36 +0000 2022,[]
95,Susireiki,"RT @CarlesComa: Que salga el ofendidito RDT a dar explicaciones de su actuación de hoy dentro y fuera del campo.
Que sea un crack, no le da…",0,Sat Apr 30 21:08:34 +0000 2022,['CarlesComa']
96,Susireiki,RT @hectorfarcia: Si RDT se ha ido a abrazar con los jugadores del RM y Ancelotti se puede ir a tomar por saco porque primero va el Espanyo…,0,Sat Apr 30 21:06:51 +0000 2022,['hectorfarcia']
97,zamirgood,#rcde ns q es pero x https://t.co/sOdg0IJH4g,0,Sat Apr 30 21:06:26 +0000 2022,[]
98,JulioMe08096934,"@RicardoClaureP Liberarse
#Biblia #Jesus
#RicardoClaurePeñaloza
#SinfoniasCelestiales #Profecias #34añosdeHistoria… https://t.co/4P8PX58mZW",0,Sat Apr 30 21:06:10 +0000 2022,['RicardoClaureP']
99,noticiasEPB,Un periodista que sigue la actualidad del Espanyol dice que el club ha fichado a Fabio Cannavaro y que.. ¡es el nue… https://t.co/eROJflKrBe,0,Sat Apr 30 21:05:27 +0000 2022,[]
100,partido_vida,"RT @futbolycine: Antes de un Real Madrid-Espanyol, siempre hay que estar con el abuelo #RafaMarañon #RCDE https://t.co/Tk9Hjp45wZ",0,Sat Apr 30 21:05:20 +0000 2022,['futbolycine']
101,ireponce,Definitivamente la afición del #rcde somos unos bipolares. Hoy idolatramos a uno y dentro de 20 minutos queremos su… https://t.co/TLqDV10xPK,3,Sat Apr 30 21:04:39 +0000 2022,[]
102,espanol_albert,@nacho_rcde Estás defendiendo la gestión del club? No entiendo porqué se blanquea el desastre. Si no descendemos es… https://t.co/HNimgVePW0,4,Sat Apr 30 21:00:30 +0000 2022,['nacho_rcde']
103,BenjiBadia23,@jugaponce @JessExposito3 @Acrobata_Gatuno @DonoSg1972 Que va!!! Todo lo contrario!! De todo esto negativo hay una… https://t.co/dUK9Zf9NoY,1,Sat Apr 30 20:59:54 +0000 2022,"['jugaponce', 'JessExposito3', 'Acrobata_Gatuno', 'DonoSg1972']"
104,livestreamtv80,"OFFICIAL La Liga Teams

#Atleti #AtleticoMadrid #Alaves #Alaves #FCBarcelona #fcBarcelona #ForçaBarça #RealBetis_en… https://t.co/tmzcfYWbQX",0,Sat Apr 30 20:55:54 +0000 2022,[]
105,SportsFubo,"OFFICIAL La Liga Teams

#Atleti #AtleticoMadrid #Alaves #Alaves #FCBarcelona #fcBarcelona #ForçaBarça #RealBetis_en… https://t.co/ZLVbslIyqF",0,Sat Apr 30 20:55:50 +0000 2022,[]
106,SergioAndujarL,"RT @RCDEspanyol: 🔮 𝗖𝗢𝗡𝗖𝗨𝗥𝗦𝗢 @Reale_Seguros | 🥁 Sorteamos un pantalón de entrenamiento #RCDE: 

🤔 ¿Recuerdas el partido el #RealMadridEspany…",0,Sat Apr 30 20:55:38 +0000 2022,"['RCDEspanyol', 'Reale_Seguros']"
107,iSportzone26,"OFFICIAL La Liga Teams

#Atleti #AtleticoMadrid #Alaves #Alaves #FCBarcelona #fcBarcelona #ForçaBarça #RealBetis_en… https://t.co/DtdidHKXKU",0,Sat Apr 30 20:55:08 +0000 2022,[]
108,AlPalcoRCDE,"RT @Juvenil1991: Siempre supimos que el único pilar inquebrantable de nuestro Club, somos su fiel e incansable afición.

Quienes siempre de…",0,Sat Apr 30 20:52:31 +0000 2022,['Juvenil1991']
109,MoscaRCDE,"RT @Juvenil1991: Siempre supimos que el único pilar inquebrantable de nuestro Club, somos su fiel e incansable afición.

Quienes siempre de…",0,Sat Apr 30 20:52:25 +0000 2022,['Juvenil1991']
110,Sector238,"RT @Juvenil1991: Siempre supimos que el único pilar inquebrantable de nuestro Club, somos su fiel e incansable afición.

Quienes siempre de…",0,Sat Apr 30 20:52:20 +0000 2022,['Juvenil1991']
111,RcdeOvunque,"RT @Juvenil1991: Siempre supimos que el único pilar inquebrantable de nuestro Club, somos su fiel e incansable afición.

Quienes siempre de…",0,Sat Apr 30 20:52:13 +0000 2022,['Juvenil1991']
112,JessExposito3,RT @jugaponce: @JessExposito3 @Acrobata_Gatuno @DonoSg1972 El #rcde está en guerra civil pero d varios https://t.co/sbb2JXRCVR hay 2 bandos…,0,Sat Apr 30 20:50:46 +0000 2022,"['jugaponce', 'JessExposito3', 'Acrobata_Gatuno', 'DonoSg1972']"
113,jugaponce,@JessExposito3 @Acrobata_Gatuno @DonoSg1972 El #rcde está en guerra civil pero d varios https://t.co/sbb2JXRCVR hay… https://t.co/TMrxsti30R,4,Sat Apr 30 20:48:20 +0000 2022,"['JessExposito3', 'Acrobata_Gatuno', 'DonoSg1972']"
114,blancblau,"RT @DavidReyes85_: Liga temp 21/22

RDT: 
15 Goles

Puado+Dimata+WuLei+Embarba+
Loren+Vilhena+Melamed+Darder: 
12 Goles

Datos básicos, sin…",0,Sat Apr 30 20:47:24 +0000 2022,['DavidReyes85_']
115,JessExposito3,"RT @Sanlucar_Rafael: A los derrotistas:
Si el #rcde termina con 39 puntos el Mallorca necesita 8 puntos en 5 partidos, el Cadiz 8 puntos en…",0,Sat Apr 30 20:45:52 +0000 2022,['Sanlucar_Rafael']
116,blogsport13,"RT @DavidReyes85_: Liga temp 21/22

RDT: 
15 Goles

Puado+Dimata+WuLei+Embarba+
Loren+Vilhena+Melamed+Darder: 
12 Goles

Datos básicos, sin…",0,Sat Apr 30 20:45:47 +0000 2022,['DavidReyes85_']
117,Jorge18994756,"Si se confirma lo de Cannavaro, los dos clubs de Barcelona van a tener un entrenador que viene de la liga de Catar… https://t.co/aECWpzHmB1",1,Sat Apr 30 20:45:27 +0000 2022,[]
118,88Danic,Cuando fichas a RDT lo fichas con lo muy bueno y con lo muy malo.Y obviamente su carácter en un club que pretende n… https://t.co/YMQ7tsP0fp,5,Sat Apr 30 20:43:59 +0000 2022,[]
119,sanroman1952,@rcde9barris De toda la vida de Dios los ídolos del césped hacen con sus técnicos lo que les viene rotando de sus g… https://t.co/php7BowMEo,10,Sat Apr 30 20:43:39 +0000 2022,['rcde9barris']
120,reque_8,"RT @DavidReyes85_: Como? Que Yangel es un paquetazo del cual ya os avisé hace 5 meses, ok... #rcde",0,Sat Apr 30 20:43:28 +0000 2022,['DavidReyes85_']
121,JessExposito3,"RT @piyuli35: Y si……
Esto es lo que necesita el #rcde este verano.
Nos urge una gran limpieza https://t.co/sifXEwEmUG",0,Sat Apr 30 20:41:58 +0000 2022,['piyuli35']
